temperature,humidity,moisture,soil_type,crop_type,N,P,K,soil_pH,fertilizer
25.282904107978943,61.401482704022975,38.90091996931305,Red,maize,37.77255800377389,43.58476451812707,46.979484858629675,6.4173514502012665,Organic_Compost
25.330096247873936,71.35660176796776,44.80617029004612,Clayey,cotton,49.81418062065901,43.786721431548735,37.63712731901037,6.540604178966168,NPK_19_19_19
23.56381407626549,62.83671220476902,38.01258728003313,Clayey,cotton,39.53026940453085,47.126412545327014,41.40077117108151,6.308623711656751,Organic_Compost
19.148119763124257,63.359529626224486,37.41678847830101,Black,cotton,47.83830447032651,21.77564558520625,50.99197151645493,7.346024253987319,SSP
28.944542228576204,64.7014957884545,41.28777463019826,Sandy,sugarcane,47.45780092404605,46.17521976716609,24.742565139927535,6.770380788938304,MOP
30.97078110508552,70.39832802291049,50.99380079950355,Red,sugarcane,46.104584921736965,45.21218815537601,27.042618734657474,6.504598066060285,MOP
24.028027715472756,56.12898954363146,39.86317875950862,Clayey,cotton,39.401671685584,41.01641971539477,35.16833435062236,6.616733279846926,Organic_Compost
21.18979312772198,64.86976245274677,36.22386569982237,Red,maize,41.75182874515033,52.102678396584444,45.96508705478514,6.55779100886585,Organic_Compost
24.217488129032514,57.1927581604639,36.31959876513262,Loamy,wheat,55.47494288668413,24.195220193551734,57.352327869031264,7.415641396105171,DAP
18.323876392696683,63.45100503622588,45.33029469401323,Clayey,rice,35.213225215111706,46.73072992641785,39.01108119379752,5.91262638173738,Organic_Compost
26.937249442287744,72.60777315612167,46.493570184733265,Clayey,sugarcane,52.33174810110867,45.12976727607694,35.62461728509186,6.242908922670255,NPK_19_19_19
18.42510451575127,64.30342657562403,40.609265290648565,Red,wheat,37.63512049161814,43.41275883609211,38.985267714761214,6.259523269239408,Organic_Compost
22.494182417674494,63.368275788894714,33.290059264360266,Red,pulses,56.5997245180407,20.120694661730163,44.2493492199277,6.63310907648213,DAP
29.445588560935676,65.60769793263883,42.58237977019975,Black,pulses,42.0680309954546,35.970275923982975,41.35524567825429,6.468987593511786,Organic_Compost
31.70173283302398,72.98936373770458,45.92134132936275,Black,cotton,42.514253269575505,52.5074604314499,20.365102738758786,6.4793753314812275,MOP
19.284566817411996,54.72380129546115,41.22694536223559,Red,maize,50.06378892536648,18.797415261538415,45.181453280334644,7.159896220453054,SSP
30.587231979509763,73.92596478578471,41.10405480350701,Black,maize,44.124270971572486,39.783408317411144,39.07395127124323,6.0252366761764815,NPK_10_26_26
28.518736119017767,69.44469040452762,42.76782665758586,Red,wheat,43.564959870634354,43.66272326070568,31.96584488449559,6.275316026663777,NPK_10_26_26
26.225150680901358,62.90003599922501,41.445526046689565,Black,cotton,56.45383653394904,17.792115943517345,35.35010213511136,7.178258488539502,DAP
34.26314657409233,74.90316308937618,58.71037645603889,Clayey,rice,29.94837959598021,56.384704792731526,49.824865163551,6.779622661093653,Urea
16.7272977824934,62.748561398922575,41.17272375262093,Sandy,pulses,35.4991750374997,41.80173681116499,35.93788252818328,5.964254072196241,Organic_Compost
35.508304349323105,62.92761548906987,42.621557887532916,Red,wheat,42.809072642746905,45.13247051054764,32.98512188535434,6.199071586907693,NPK_10_26_26
27.20733835210827,71.19535949219656,45.95072360827837,Clayey,sugarcane,48.91491581186464,49.14477077165397,28.239393617516214,6.771046520568398,MOP
26.42433071435407,77.39064247543276,44.28725263626462,Loamy,wheat,52.22696391271009,39.885167988872304,43.395004118656516,6.528559103218271,NPK_19_19_19
29.44390508855148,76.85221276272637,62.359665091826216,Clayey,rice,31.421698766427873,52.616195565319444,41.9299309938132,6.198216629430321,Urea
25.72573604345908,67.08480483196237,40.428591579920436,Black,wheat,37.07722843810652,53.199209442433485,37.393123739044846,6.295467930823632,Organic_Compost
19.580587736071642,68.4653067248541,50.63628554056683,Clayey,wheat,51.39460845351799,46.23379096070655,36.950582634459956,6.51530486194792,NPK_19_19_19
25.98852629965132,63.87391650327219,47.61164569183234,Black,rice,41.75338060840518,50.77414261044203,44.95491396436232,6.050724103820493,Organic_Compost
27.18867472253251,57.906122014952324,42.069720168289194,Loamy,wheat,48.650434950626774,20.135937964520043,45.658886412915756,6.848566595184149,SSP
17.5546463195016,56.88867562654131,45.398002735747916,Black,sugarcane,37.90596395661271,40.011368514580404,43.81153645094079,5.8053617326515985,Organic_Compost
31.10940079265318,70.98661949972751,48.470585765587415,Sandy,wheat,47.619373488171746,46.343057193630074,29.751621688094833,6.457354825209536,MOP
23.370707764459556,69.4478602927627,43.265397223347655,Red,maize,50.234525265979464,48.39690273224249,32.459118626558784,6.393787684043094,MOP
20.86152908673687,65.58452878633523,44.29099045177409,Sandy,maize,48.14169392821039,37.06173450466545,40.57169846591637,6.42262456835644,NPK_10_26_26
24.05016427559586,59.64298396145595,48.17261886601341,Black,pulses,42.57724637607614,49.66839531757274,45.46935876238393,7.567338938557986,Zinc_Sulphate
28.87525390362418,68.50985677745264,46.25323801443563,Clayey,wheat,41.07318068922712,40.323567696493825,39.59468085862628,6.057789299871817,NPK_10_26_26
31.201354839652947,65.48073079807786,45.22352688956786,Clayey,rice,44.94878731917679,46.85400356301855,48.36036098781607,7.5634897812008415,Zinc_Sulphate
26.656638112963822,56.53866678881604,38.120330398840125,Loamy,wheat,40.397617971487634,42.43858015441387,47.01341793804057,6.716569547914194,Organic_Compost
27.98826862741032,69.1403737927649,46.51446924543771,Sandy,rice,47.0149548829729,45.36272956929255,44.48511093222168,7.763879267764611,Zinc_Sulphate
20.71140319722558,65.44346516056257,47.45576191268172,Black,rice,49.26454828038402,49.7702766884107,49.89577431183791,7.86419825059247,Zinc_Sulphate
18.850956598607112,65.08098472404599,46.42529819575269,Loamy,sugarcane,37.06185399512854,43.62287965547087,37.575810470917155,6.11893186409819,Organic_Compost
22.42331194077689,68.44471194079023,34.78001681627532,Red,sugarcane,58.50321822918743,19.768205662242014,43.478118572237406,7.195590189770822,DAP
30.827626151795002,63.74290199532549,42.04081810909178,Clayey,cotton,48.98424796156847,52.11897189057177,45.07806485988429,7.470214227298972,Zinc_Sulphate
18.205869050601493,64.66490303260996,48.04414801426804,Black,cotton,45.4809775805025,37.54008682623507,37.183300136039996,5.7632873686523185,NPK_10_26_26
21.157412107602827,62.5626906292228,38.10306371888355,Black,wheat,50.2232076359456,25.73880594210009,46.28554994149001,6.83999520943351,SSP
19.253375521622182,64.89819677713294,44.07138796718241,Red,cotton,41.02046992814328,51.03178035802798,43.744800413936815,6.2005313476717605,Organic_Compost
29.780338073719477,61.1673224231657,36.40721703180526,Loamy,wheat,53.70575714362663,22.27331627707685,41.984055768600626,6.934937507617394,DAP
35.05681807713282,65.63034911848628,43.014377270349925,Sandy,rice,41.027064969176095,48.40897061434028,42.2961252303621,6.0607464234990704,Organic_Compost
23.37950322813447,62.315468823084494,33.056316558436095,Sandy,cotton,57.076276534610564,23.120154008413365,39.66209191587159,7.242892719372198,DAP
30.738358692787884,69.15250091804629,49.81028855230233,Sandy,maize,51.83962817927802,47.755591538592036,23.02258372142844,6.4788122466492775,MOP
22.439725036904274,78.29355098517124,46.68074432340295,Black,maize,54.87359695815402,42.42132803014636,40.78321729484685,6.444950620596372,NPK_19_19_19
24.262382332537154,72.85912816042647,47.89188613928261,Red,cotton,51.064689033081265,41.7885650607328,35.02340220701823,6.057921588573283,NPK_19_19_19
26.99442886501276,68.09304284097293,33.91092566484382,Sandy,maize,58.640713625622155,22.474521705380507,50.40680968858902,6.973544470009035,DAP
26.373646127155368,58.36796084463434,43.97282019432032,Red,rice,40.01845357321524,43.51775299401922,39.95745105635842,6.335816049823293,Organic_Compost
26.230650166024922,69.00542697500074,47.055693298776745,Sandy,rice,46.64228704646899,48.598457431284885,24.910717960903355,6.685500950642887,MOP
22.711484243692,63.415239005416545,40.38026274416247,Loamy,pulses,58.55142645846321,16.49289852147427,48.42535948799376,6.8516618107849645,DAP
26.296436354092165,62.927124398973795,45.49521415077393,Black,sugarcane,48.92351876001972,17.437934712359855,56.449269094409246,7.060221377635544,SSP
23.792845191514562,68.68052340339513,43.317095159691696,Loamy,rice,52.47767251326071,43.7400050656194,51.286659620822064,6.26194224878519,NPK_19_19_19
29.20634896609517,62.05182543855045,43.62756556704772,Black,rice,47.25372512678785,40.530460757177245,32.951275930215026,5.728489903353683,NPK_10_26_26
26.91721251654002,67.8640195567702,40.193208029931334,Loamy,maize,42.09681967434792,37.13703786694289,41.413866038809466,6.078270999643208,NPK_10_26_26
25.88725483634351,69.48937694499912,43.72300795968712,Red,cotton,43.29710862356175,35.613481251649986,30.18387888048511,6.252504508086176,NPK_10_26_26
29.074285547829373,65.32082030260136,45.79568220948415,Red,maize,42.86579722407392,39.48691292007962,33.8086959175083,6.411485746007149,NPK_10_26_26
27.156324296047867,69.60409598403609,44.92894285536404,Sandy,pulses,49.44740489183244,42.02433729112625,25.01245074451318,6.153917697235634,MOP
28.368572492444216,69.76022228421006,49.15938628192973,Black,pulses,43.77809828572722,50.531510155793164,28.128048705883863,6.106386104766355,MOP
32.23703913213919,67.92605298350699,45.579065407672886,Red,cotton,47.87870226409445,43.294109007598564,26.408182736466262,6.464043874789503,MOP
25.674572857808663,77.48818864514848,60.05345813523377,Sandy,cotton,33.58193670761715,57.3712474989516,51.48394400769697,6.2808460171679314,Urea
29.38919848921582,68.04513627517622,49.454827466732105,Loamy,sugarcane,46.98573434574957,41.94416301450931,28.43504126249728,6.698471114586864,MOP
31.123464780998432,64.10428308073531,46.33008548726389,Sandy,wheat,49.89639695638445,45.495063312915384,48.11192383005203,7.747516781833125,Zinc_Sulphate
18.02781965598411,76.30983482588492,51.979766055469746,Red,maize,53.958805175470296,43.834847417338366,34.93672265197641,6.540263067189156,NPK_19_19_19
27.756560094185634,71.33757744001858,45.83840725785602,Clayey,maize,53.769399925420636,45.82161766454564,41.147531863471514,6.2782873640112085,NPK_19_19_19
22.828586472487757,74.79362574099608,53.18000250431679,Black,sugarcane,52.95874780476741,47.042475486862045,45.60167155429819,6.524381973937799,NPK_19_19_19
24.81033912207287,73.41773206198799,48.68365327552997,Red,pulses,48.97584545940714,39.15425476238879,39.45997150553782,6.259796638237159,NPK_19_19_19
28.315078831865364,60.25894885264942,46.1210111443728,Red,sugarcane,48.995415871087786,20.803109553678823,45.384165421491325,7.198849550476172,SSP
33.796431597086055,81.86495440961272,54.16527752621857,Clayey,cotton,35.19853203788921,46.02815416422011,47.51392132183228,6.018934591395836,Urea
21.505778837533178,70.80541733970887,40.0939634583638,Black,sugarcane,43.44312453212801,39.6887289893989,35.10264220665785,6.459938039553694,NPK_10_26_26
22.300513576287617,66.63787842029132,38.84710685969364,Red,pulses,58.9298694712669,23.465613566536323,42.46494265953834,6.75532490419656,DAP
20.669366636769343,64.29124305084466,42.91847405063467,Loamy,sugarcane,39.89639346755031,40.36849713665705,35.244059767486526,6.314067987877313,Organic_Compost
31.36714852174834,61.926875327598914,39.2545859417498,Black,rice,50.63525004273467,18.390050688996528,47.17631875771219,6.701980891088432,SSP
25.041289781564387,68.11530925458652,52.36677626570055,Black,cotton,52.99753562327515,38.05485437582494,34.279233736431166,6.924641648514641,NPK_19_19_19
38.61133008695128,74.8040949231288,52.45754017821299,Sandy,wheat,27.910162604796056,55.71529683445014,40.68495558389254,5.914371816256773,Urea
24.88579425923229,65.59269349910299,37.56079959544389,Black,sugarcane,59.71041052693877,24.418319731363276,44.73413063181991,7.286872186607135,DAP
30.83844760601028,59.155675631250375,39.66314978389978,Red,rice,47.98485263290956,18.1262841913606,46.42529034707674,6.947641396407719,SSP
27.471416554299104,65.11226377870125,37.09263447518222,Red,sugarcane,53.10815039370114,57.14695787786373,48.08465574402442,7.482529865280472,Zinc_Sulphate
28.65055899386521,71.27734840460877,31.74026136256269,Loamy,rice,57.52907970878013,30.491832511020704,50.90368236039546,6.998056532048976,DAP
22.98388775354791,81.26393207124693,55.441704601992136,Clayey,pulses,32.507691375735384,53.58497632739899,50.34713381478118,6.313988808688083,Urea
22.95097937734879,69.17511176931825,40.12337418696215,Red,pulses,45.10890433600643,45.154915453673766,41.740961367993364,7.684873120184003,Zinc_Sulphate
29.779986600929007,68.55011197468446,45.7498968165673,Red,sugarcane,51.920741051777824,38.115880110014885,43.798663297845586,5.965568331784371,NPK_10_26_26
33.57339656404733,64.55469977538657,45.23071112872215,Loamy,sugarcane,45.533998393355525,55.608932385927304,47.83563329699661,7.8317557864071405,Zinc_Sulphate
31.08363546934726,70.16080381171071,46.34997169139436,Red,pulses,56.24305342762054,47.69943847564577,35.40467455736689,6.5600547767649795,NPK_19_19_19
18.43333702367689,73.96107456803294,55.11330062000707,Loamy,sugarcane,49.34297441406968,46.903418168902505,41.31893683351492,6.491407393289864,NPK_19_19_19
20.68166777188157,59.81291997123449,37.60853667166977,Loamy,pulses,57.06249183958414,26.821730760844726,42.98648658535137,6.980399245350595,DAP
29.591530649226343,73.37478468228575,46.51461959872243,Clayey,pulses,50.06910106015625,46.37461832640196,41.233731948816114,6.510654682773458,NPK_19_19_19
17.82827823404077,69.66749717773511,35.17871914016296,Black,wheat,59.48864112086736,26.771505352416316,42.55865601754697,6.57989883940707,DAP
30.24884401973353,77.07258757096311,42.854027331532,Clayey,rice,48.056380190541724,49.066527991889636,30.135329123048997,6.943375260805706,MOP
12.0,59.353724149370564,33.60742841078947,Clayey,wheat,57.31354486836553,26.712488410405935,46.03540038923173,6.696196739958921,DAP
22.620894762600557,67.35279300401278,46.38402663114556,Sandy,maize,48.31259219696064,39.95994114250837,45.865170819528025,6.07528886094044,NPK_19_19_19
28.42122833804861,73.56628384580584,51.49954563931171,Red,rice,49.19905614822779,53.82215599442947,31.009063088624252,6.800116837020128,MOP
20.97778976859905,66.91296688924876,35.525011904226716,Black,rice,58.97831189714704,25.716769050964913,42.52469982318094,6.343330467048539,DAP
21.25118579840151,63.73891391925956,37.52992693958252,Loamy,rice,59.263631114538015,27.8222792967034,49.17446232253225,6.388425317451222,DAP
27.261941765590787,73.39202343081402,47.004449949865354,Sandy,cotton,47.59088523850632,51.924915131867095,44.61673395887745,6.55356504594435,NPK_19_19_19
29.344139600478172,61.82122206085627,47.722515627686555,Loamy,rice,39.888320872278385,46.69551648257301,45.237168472781384,6.062044148824029,Organic_Compost
23.311379057456,68.07342858608747,53.51835553197456,Clayey,sugarcane,46.660422841479466,51.595883074438845,22.00791980402844,6.511031190237822,MOP
32.499580569981454,61.99920815250944,50.082343388958556,Black,rice,42.557726567562185,36.14522646157125,39.092784226194254,6.273504767704327,NPK_10_26_26
22.844762399227157,62.02969945081854,33.44075351279222,Loamy,rice,58.02563398207382,24.612388756506807,43.341600433908155,6.826776553545824,DAP
28.268787972653826,77.91919590001625,58.603704323846145,Sandy,maize,28.72942027995647,50.6414640503487,47.15995433255046,6.56186696999112,Urea
26.355894936798556,69.68706915311735,50.362060754516236,Black,rice,48.474546269726595,46.00706988776383,31.842326448247068,6.45356753522961,MOP
24.26917370270587,57.97179423340547,37.34818882880776,Sandy,sugarcane,50.55924184656433,20.781007009120444,48.741113244483195,7.08159184473411,SSP
17.50304376604076,58.36718250449794,38.283223193161795,Loamy,maize,49.34107899158621,20.91031261276036,54.972214855976894,7.1311870964744495,SSP
18.24006698846573,66.00709681736296,40.18349523886498,Clayey,wheat,56.78207280071086,22.903043290190674,43.546456134518074,6.838964624157084,DAP
32.350784106547486,70.46762375581247,49.069340070589355,Clayey,sugarcane,48.292844068760104,47.53177968966515,49.45229628214431,7.4969235678442745,Zinc_Sulphate
25.73019630304204,73.19524390231288,57.299620258340724,Black,rice,30.740246561294796,55.190135362085186,49.52352065862023,6.185629192008967,Urea
27.0647304444231,78.56092869759594,54.914716664185555,Red,maize,31.223238176601935,47.065670966788815,40.563419313470504,6.619002260874484,Urea
29.078548530667234,70.75125520179476,46.37238983767278,Loamy,sugarcane,45.21624133349899,48.29519938340417,50.02833157336761,7.973936148987144,Zinc_Sulphate
27.56832130380095,69.86370784092817,49.31673287246154,Loamy,maize,51.141100061639406,39.282651949206645,42.005893468443475,6.3346068381774145,NPK_19_19_19
20.796946946572625,70.95351880274158,45.078093108860884,Red,pulses,41.73129306907122,44.61820095590897,37.83944456307489,6.245694655269389,NPK_10_26_26
22.4218443442764,75.83884475449423,53.86408484470789,Sandy,maize,31.589007034890585,52.729356197119195,41.61013195776799,6.081546610863115,Urea
18.41331630409054,62.58053373203287,36.71713375126964,Black,cotton,62.06780171021048,18.52947501147483,52.71768846964347,6.961136170722032,DAP
25.235551103636517,62.469088552050515,39.293630456334505,Red,sugarcane,41.905547012433765,47.253716862055114,40.03701104734032,6.398619408600086,Organic_Compost
32.02502763998842,73.2064641272284,55.25095373734726,Clayey,wheat,33.39557812286338,51.44628093830685,45.879549948423616,6.310225332912788,Urea
29.012001377439574,84.00664677917531,56.36978215321496,Clayey,cotton,27.18960373375329,54.24986260845689,48.729545960318475,6.462707851232628,Urea
25.330558104257424,77.44457267445992,63.4400907852281,Sandy,cotton,27.958023692077905,54.29159598769661,42.470223924082745,6.928964468907834,Urea
17.966302549702956,58.82826578976526,43.931408418074795,Clayey,pulses,46.693845979616896,26.53072527759366,40.947707523027624,6.7678417168043055,SSP
20.826258972764446,76.61161322268639,60.03650620168434,Loamy,pulses,31.275893764773183,56.864251790091245,39.824096616019766,6.2274595074920605,Urea
21.810238319819604,63.88538365590627,30.47019591826769,Black,sugarcane,57.62036870040647,26.772066048276734,41.80154526464827,7.0269477129146605,DAP
26.957145624065284,65.10701289901267,43.26053459232767,Clayey,rice,47.85506161188496,47.15477584408106,52.6653014369457,7.534042009374975,Zinc_Sulphate
28.032274428973153,69.30791519929006,37.7078918906862,Black,maize,43.55434243197013,42.38771307623392,31.305808525106315,6.260614151879659,NPK_10_26_26
22.735153207099547,63.001684081045354,43.89245008298282,Sandy,cotton,40.90555030287444,45.75892181922701,40.14198103229176,6.716265670226091,Organic_Compost
24.723277843940032,61.679897880339546,50.737557227021526,Black,pulses,43.60801486999859,57.04739226706663,53.09222046725491,8.022660606213586,Zinc_Sulphate
34.21281985527511,67.6001619339248,46.44311543930378,Sandy,maize,43.569354401481824,53.57760938864477,56.87440619193268,7.7680146442233715,Zinc_Sulphate
25.793809020784472,65.20758946444141,43.252040891515136,Clayey,rice,49.652139508033564,19.46015473511284,49.153097578772744,6.900944278102514,SSP
25.724039268289765,68.83310926552014,48.37704992464431,Sandy,cotton,45.84435073945946,40.56371868747453,39.42044041995331,5.717938122158629,NPK_10_26_26
26.508976060061073,64.03004371330168,44.3142055817887,Red,maize,49.32705608997309,45.990679119632745,29.777619886130648,6.838529819369956,MOP
17.941315700510025,62.49070683034157,44.50325357930177,Black,cotton,48.08561894371066,23.956523830374795,47.218795789822394,7.227030578018032,SSP
29.747821082863116,63.716066734155845,44.352561139992325,Clayey,cotton,48.32208261435587,47.71727691756479,28.853517531845434,6.708820718547685,MOP
21.272110016343014,60.82801362134852,43.089065099139574,Black,wheat,44.75027211809945,58.86337692770809,55.18485526859155,7.645760441532127,Zinc_Sulphate
19.64331919454385,63.157665908635074,42.02053509900527,Clayey,wheat,41.79081584482267,48.046446016887,42.88244064494121,6.148403504564975,Organic_Compost
27.826734367643326,65.06737435774674,42.37574461891661,Sandy,pulses,48.05676470182164,49.18791764767356,24.366109456678466,6.793021459102922,MOP
28.233294051021172,62.620220750246354,52.09946129867092,Loamy,maize,44.01367102302437,32.473909598348115,30.79979101006176,5.968617210010262,NPK_10_26_26
34.72513492605111,68.3010107229314,43.71423206843669,Sandy,sugarcane,45.175244784593296,51.765969574976346,42.75908939096481,7.769729400434831,Zinc_Sulphate
17.851272427006915,69.73034327822863,40.78655146370724,Clayey,cotton,60.98718435505578,21.86599195130099,39.527411948770244,7.002952494290039,DAP
31.48109332072275,58.55839093997665,37.17639767698478,Clayey,maize,46.464723452211736,23.18212163353284,40.7664523953541,6.700902651154048,SSP
27.417127823709997,75.59581274865398,57.20747364352367,Loamy,wheat,34.00157074946406,62.14946642570039,57.584139044692165,6.6283530880198,Urea
21.729298305863185,65.03559582028188,42.111567644499665,Sandy,wheat,45.52551376454537,39.99575884173512,32.183283989775575,5.888568498083105,NPK_10_26_26
32.12418329492167,70.1988056285202,45.869725090596766,Sandy,sugarcane,46.62151497357741,47.281448786879224,57.209052520704994,7.565202705202514,Zinc_Sulphate
21.747996114393217,65.34748489417468,47.77569088851231,Loamy,sugarcane,41.494958815005624,41.88682984343943,43.38856694660345,6.269308755484761,NPK_10_26_26
33.39465614093318,80.66236704645299,54.42797964092019,Black,sugarcane,30.36990960832723,47.55939786731366,44.89816621577123,6.314253861498414,Urea
17.742165406632477,66.57091575139064,35.27624801541852,Sandy,pulses,56.566200019578915,18.233614460189543,45.784052301697706,6.875055423628379,DAP
27.346893934967753,73.59830300660185,52.12173145676678,Sandy,wheat,44.54264862077504,49.70918596556561,31.98875502956406,6.584840383349249,MOP
25.823599574620683,57.159873461583175,43.542332335129096,Red,maize,48.09080744994348,17.31460326740805,37.22199087149755,7.167025853162647,SSP
25.60482310142125,62.52581365136567,41.21927144615628,Loamy,sugarcane,46.01698306018275,36.31703294097681,38.54132777385307,5.991080227929112,NPK_10_26_26
34.69115455606843,66.08698223416451,41.64749297545861,Sandy,wheat,44.47181828018665,47.6595579035028,53.413221686110774,7.721948651891108,Zinc_Sulphate
24.0591273979012,62.20676845643969,42.0481155830835,Red,cotton,44.706675908954004,33.9484878034823,33.67094738971376,5.725658084034853,NPK_10_26_26
31.697326447509347,70.15443449258719,41.92737337607153,Clayey,cotton,45.90822877492464,41.52939188249599,23.330485638193196,6.495611553857124,MOP
25.69656948119093,74.8180471346447,45.40509456044134,Black,sugarcane,52.08578702392881,36.9301640822203,39.82951886885736,6.2258875630076,NPK_19_19_19
21.452978751903338,58.28738424401184,42.893967544189806,Clayey,maize,39.401489475653115,40.95623283704966,45.02773476544341,6.24194942106689,Organic_Compost
17.17870844470486,65.46258716834114,31.939536127332428,Sandy,maize,59.494559340172316,29.631436767593396,45.27251550562566,6.665526134711876,DAP
21.089070613747435,63.42643549573436,42.87517253666329,Black,sugarcane,43.41433563417982,37.41405064627283,26.726668471234156,6.233016140868128,NPK_10_26_26
34.71947750373916,59.571049419795436,46.14118362626162,Sandy,cotton,39.949730480400326,43.010871820660036,43.03265951617334,6.12268574261018,Organic_Compost
26.605393553049474,73.52376791834791,49.37099871945024,Clayey,sugarcane,45.532424511250966,36.674522151192825,37.285097283534384,6.362632784143964,NPK_10_26_26
24.006015447904403,73.85562386883738,46.7105557542709,Sandy,rice,47.79742175724166,41.60375794526719,37.54973570713699,6.166946446847289,NPK_10_26_26
23.999712269931994,65.66821182454322,50.05141980743059,Clayey,wheat,41.493207323518796,41.12684621268905,50.981391941830715,5.969552963473241,Organic_Compost
29.047355084655916,63.83620345568549,48.2051707106663,Sandy,maize,46.44987396660676,48.057151061198745,51.941638050374785,7.564288077669563,Zinc_Sulphate
20.311240902923767,72.66667159739386,60.727043666817515,Black,rice,34.525494621377625,52.58415170169655,46.68111875396395,6.39833257743009,Urea
23.605326419493252,63.10007704321542,36.934931394693216,Black,maize,51.13718111023822,20.94166236428946,49.994072647516255,6.98577767540442,SSP
26.780446453631093,73.70539775487956,60.49218385424027,Red,sugarcane,32.12508042205967,46.239508381131735,38.210487883211776,6.387852655004702,Urea
26.6739102068577,60.2541828078625,40.6728365790465,Clayey,cotton,50.61683097732714,26.61787078936965,52.84869212157188,6.976363128061258,SSP
21.474829847209683,72.321438423774,40.29257164430483,Clayey,wheat,44.67248346029616,32.04030146585839,40.98452572076201,6.380814869995295,NPK_10_26_26
19.63084860194169,81.55451981178066,50.68277095705644,Black,rice,47.41700423212087,37.102108611954,32.69558315335667,6.071684104253901,NPK_19_19_19
32.674365407443275,65.29955247549722,40.70737835766805,Black,rice,44.01627690394357,47.101134592223964,39.97998482931955,7.677152069099517,Zinc_Sulphate
17.74616789358177,64.27896371415696,36.01641274608608,Clayey,rice,57.08213280726571,25.580670286165788,39.45265720204252,6.843142002327982,DAP
29.87638166946259,75.32998491943302,56.88409293938942,Black,rice,35.97375263138673,48.72116757699023,45.691348041629944,6.408257026453939,Urea
35.948234012049284,66.8776018631961,47.34073052964395,Loamy,pulses,51.641107027202054,45.25969190345928,42.18739576730349,6.3225833991113864,NPK_19_19_19
27.227085942670666,61.13978443807485,44.851621304188924,Clayey,rice,46.56270110098991,62.09311068977219,47.820052483067236,7.471329790511851,Zinc_Sulphate
27.20796335077994,72.50533325418027,54.04890600919403,Black,wheat,49.0467951038366,35.30063538728127,39.711406465556315,6.455747941307278,NPK_19_19_19
31.265098020573532,63.53867046224019,43.82858415339045,Black,rice,52.71879625642936,40.39314208484363,37.52954357272528,6.553642087399683,NPK_19_19_19
26.563076202816873,62.89802766060133,41.26314680961719,Red,sugarcane,51.118186614578136,17.520161344839835,48.05572477460135,7.261666502834868,SSP
28.766606946969258,66.82879220949262,47.84564749966839,Clayey,rice,34.83615216592713,41.681513426516545,36.41861012448365,6.117594614203567,Organic_Compost
24.331581441272068,61.80691293358682,32.23610604730308,Sandy,sugarcane,51.752826497690386,26.373639161421078,48.54394923430524,6.860360048689303,DAP
29.948127603543487,81.57796719673388,58.04987869731576,Loamy,pulses,29.26493659532639,50.64844459098669,39.393494926919374,6.318116225998613,Urea
23.392217218598194,65.45672057619295,44.43102766511169,Loamy,sugarcane,41.95999733518784,38.36758510995884,40.07783276462432,6.139266238127333,NPK_10_26_26
25.760434597587114,69.75773329908404,44.47071383912945,Black,sugarcane,55.412082342822885,38.72242090258916,49.16789163679035,6.542261019859555,NPK_19_19_19
22.045607856304663,60.0635451110444,38.86870999484893,Sandy,pulses,58.38300674832456,27.07553717295989,48.7642865327964,7.1861533578150585,DAP
36.97927731735203,77.39662970097224,59.359600781982216,Clayey,cotton,32.747825585960676,53.1030467963042,59.92442962606637,6.351934506934992,Urea
33.04071619820157,72.23934410895839,51.05821162258067,Red,cotton,33.573394467094005,48.14708675395178,46.06526884682317,6.271406799466978,Urea
17.47382362416803,68.58746628179551,43.30728702919155,Black,wheat,41.4514987214394,31.037058003175957,37.59752059073197,5.715941575031271,NPK_10_26_26
23.89100639860589,64.92149365137803,41.18582127373158,Red,pulses,40.10696481405229,44.78364375108859,47.37868661253127,6.272319766697837,Organic_Compost
39.33723617367074,74.34216130726507,56.87101365220875,Clayey,wheat,30.452275146847107,51.65110512272007,48.54278155043364,6.379035146252192,Urea
32.71545558252032,73.6434919575725,45.067625887161014,Sandy,pulses,46.23933014077275,47.19323284177312,25.42172833227593,6.820714387256058,MOP
18.137923332485464,60.946902550460315,44.83031105315511,Sandy,maize,41.96864136836928,47.79814061751333,44.69545138685743,6.295145266759336,Organic_Compost
22.584960502743918,65.03102267537764,37.29237594121487,Loamy,maize,56.735851839463415,24.180464200170942,45.47290155715184,7.083063890434493,DAP
22.979990254102994,76.63166443499868,57.842702360214574,Clayey,sugarcane,32.39175056706437,47.74928049941386,51.502404617110706,6.480467407665189,Urea
24.768892679437975,71.43967267300809,49.96498846388935,Sandy,wheat,47.48411655336511,50.68240854394629,22.09896690861236,6.559970691985665,MOP
15.420027734031091,60.7788977672212,35.72350375370862,Red,sugarcane,59.348870710561634,20.513328787791338,43.82376066002174,7.073980497983254,DAP
14.347271152200555,61.552563435846245,31.942911355541007,Loamy,wheat,56.41340767986255,23.53588055278214,48.19261208053333,6.486489921715272,DAP
28.82582989428282,67.85507043445277,49.60081851601352,Clayey,wheat,44.32418428783301,48.74704953668588,28.86649838054279,6.777505351720479,MOP
27.80311571909616,66.99227391983447,51.8579380153696,Black,pulses,46.927626498939496,49.93358909717754,53.38293889783913,7.56377854532023,Zinc_Sulphate
23.50863084521821,56.850443452277155,37.106477985160566,Loamy,maize,45.62879057341192,24.158709540947164,39.584054775985635,7.088365291155217,SSP
